Date,^FVX,^IRX,^TNX,^TYX
2017-06-16,1.747,0.985,2.157,2.782
2017-06-19,1.788,0.985,2.19,2.788
2017-06-20,1.758,0.993,2.153,2.735
2017-06-21,1.768,0.968,2.155,2.724
2017-06-22,1.762,0.933,2.153,2.724
2017-06-23,1.757,0.933,2.144,2.714
2017-06-26,1.758,0.933,2.137,2.696
2017-06-27,1.812,0.99,2.198,2.744
2017-06-28,1.816,0.985,2.221,2.774
2017-06-29,1.85,1.003,2.267,2.814
2017-06-30,1.885,0.993,2.302,2.84
2017-07-05,1.925,1.02,2.334,2.855
2017-07-06,1.942,1.008,2.37,2.903
2017-07-07,1.957,1.008,2.393,2.935
2017-07-10,1.931,1.013,2.371,2.923
2017-07-11,1.919,1.033,2.362,2.923
2017-07-12,1.881,1.023,2.327,2.895
2017-07-13,1.891,1.013,2.348,2.923
2017-07-14,1.861,1.008,2.319,2.91
2017-07-17,1.853,1.02,2.309,2.893
2017-07-18,1.818,1.04,2.263,2.851
2017-07-19,1.821,1.085,2.268,2.845
2017-07-20,1.823,1.113,2.266,2.837
2017-07-21,1.8,1.138,2.232,2.802
2017-07-24,1.821,1.15,2.254,2.833
2017-07-25,1.885,1.143,2.326,2.91
2017-07-26,1.822,1.095,2.282,2.891
2017-07-27,1.845,1.078,2.31,2.928
2017-07-28,1.831,1.053,2.289,2.892
2017-07-31,1.832,1.053,2.292,2.898
2017-08-01,1.799,1.058,2.251,2.851
2017-08-02,1.819,1.05,2.262,2.845
2017-08-03,1.79,1.058,2.228,2.806
2017-08-04,1.822,1.053,2.267,2.844
2017-08-07,1.812,1.033,2.257,2.837
2017-08-08,1.834,1.03,2.283,2.867
2017-08-09,1.797,1.025,2.241,2.817
2017-08-10,1.781,1.018,2.212,2.787
2017-08-11,1.74,1.013,2.189,2.787
2017-08-14,1.771,1.003,2.219,2.805
2017-08-15,1.82,1.008,2.266,2.841
2017-08-16,1.781,0.985,2.226,2.808
2017-08-17,1.762,0.978,2.199,2.782
2017-08-18,1.762,0.988,2.194,2.777
2017-08-21,1.751,0.965,2.18,2.763
2017-08-22,1.785,0.995,2.215,2.789
2017-08-23,1.747,0.98,2.171,2.749
2017-08-24,1.775,0.998,2.194,2.769
2017-08-25,1.757,0.995,2.169,2.751
2017-08-28,1.742,1.005,2.159,2.752
2017-08-29,1.71,1.01,2.136,2.748
2017-08-30,1.725,0.998,2.143,2.748
2017-08-31,1.707,0.978,2.121,2.725
2017-09-01,1.733,0.985,2.157,2.768
2017-09-05,1.646,0.983,2.07,2.688
2017-09-06,1.687,1.038,2.108,2.724
2017-09-07,1.641,1.023,2.061,2.677
2017-09-08,1.641,1.02,2.061,2.679
2017-09-11,1.702,1.02,2.125,2.738
2017-09-12,1.747,1.018,2.171,2.775
2017-09-13,1.774,1.018,2.195,2.795
2017-09-14,1.787,1.028,2.197,2.781
2017-09-15,1.804,1.01,2.202,2.772
2017-09-18,1.824,1.0,2.229,2.803
2017-09-19,1.832,1.018,2.243,2.813
2017-09-20,1.883,1.02,2.277,2.821
2017-09-21,1.888,1.008,2.278,2.808
2017-09-22,1.872,1.003,2.262,2.796
2017-09-25,1.836,0.998,2.22,2.76
2017-09-26,1.85,1.043,2.229,2.77
2017-09-27,1.909,1.038,2.309,2.863
2017-09-28,1.896,1.03,2.309,2.869
2017-09-29,1.928,1.028,2.326,2.857
2017-10-02,1.934,1.013,2.337,2.865
2017-10-03,1.925,1.035,2.334,2.874
2017-10-04,1.925,,2.33,2.877
2017-10-05,1.948,1.043,2.35,2.893
2017-10-06,1.969,1.043,2.37,2.906
2017-10-09,1.958,1.045,2.361,2.894
2017-10-10,1.945,1.055,2.345,2.881
2017-10-11,1.955,1.068,2.345,2.875
2017-10-12,1.94,1.053,2.323,2.853
2017-10-13,1.906,1.05,2.28,2.812
2017-10-16,1.955,1.055,2.307,2.822
2017-10-17,1.956,1.073,2.298,2.803
2017-10-18,1.987,,2.339,2.85
2017-10-19,1.975,1.065,2.321,2.829
2017-10-20,2.02,1.075,2.381,2.894
2017-10-23,2.007,1.07,2.376,2.89
2017-10-24,2.027,1.098,2.406,2.922
2017-10-25,2.056,1.083,2.444,2.955
2017-10-26,2.069,1.08,2.452,2.96
2017-10-27,2.043,1.073,2.428,2.936
2017-10-30,1.997,1.075,2.37,2.88
2017-10-31,2.01,1.123,2.376,2.875
2017-11-01,2.022,1.138,2.376,2.862
2017-11-02,2.0,1.138,2.347,2.829
2017-11-03,2.005,1.148,2.343,2.822
2017-11-06,1.987,1.158,2.32,2.797
2017-11-07,1.983,1.188,2.307,2.769
2017-11-08,2.002,1.195,2.325,2.784
2017-11-09,2.003,1.203,2.331,2.806
2017-11-10,2.055,1.2,2.4,2.88
2017-11-13,2.072,1.185,2.4,2.869
2017-11-14,2.065,1.24,2.381,2.839
2017-11-15,2.038,1.23,2.335,2.781
2017-11-16,2.065,1.23,2.361,2.806
2017-11-17,2.062,1.24,2.354,2.793
2017-11-20,2.094,1.24,2.372,2.793
2017-11-21,2.107,1.278,2.363,2.763
2017-11-22,2.043,1.265,2.322,2.746
2017-11-27,2.047,1.223,2.328,2.765
2017-11-28,2.068,1.265,2.338,2.766
2017-11-29,2.093,1.258,2.376,2.817
2017-11-30,2.144,1.238,2.417,2.832
2017-12-01,2.118,1.235,2.362,2.758
2017-12-04,2.148,1.245,2.379,2.769
2017-12-05,2.151,1.283,2.356,2.732
2017-12-06,2.12,1.263,2.33,2.719
2017-12-07,2.146,1.26,2.376,2.775
2017-12-08,2.145,1.253,2.383,2.775
2017-12-11,2.157,1.263,2.385,2.771
2017-12-12,2.172,1.31,2.403,2.781
2017-12-13,2.11,1.273,2.349,2.734
2017-12-14,2.128,1.283,2.346,2.71
2017-12-15,2.157,1.285,2.355,2.689
2017-12-18,2.167,1.315,2.392,2.744
2017-12-19,2.22,1.353,2.463,2.821
2017-12-20,2.242,1.35,2.497,2.876
2017-12-21,2.245,1.32,2.481,2.832
2017-12-22,2.251,1.298,2.485,2.833
2017-12-26,2.237,1.303,2.467,2.813
2017-12-27,2.199,1.408,2.414,2.748
2017-12-28,2.234,1.37,2.432,2.756
2017-12-29,2.206,1.355,2.405,2.739
2018-01-02,2.25,1.378,2.465,2.811
2018-01-03,2.247,1.37,2.447,2.785
2018-01-04,2.268,1.37,2.453,2.786
2018-01-05,2.285,1.37,2.476,2.811
2018-01-08,2.285,1.38,2.48,2.814
2018-01-09,2.324,1.415,2.546,2.887
2018-01-10,2.328,1.395,2.55,2.891
2018-01-11,2.314,1.403,2.531,2.865
2018-01-12,2.347,1.41,2.552,2.853
2018-01-16,2.355,1.395,2.544,2.836
2018-01-17,2.394,1.415,2.578,2.848
2018-01-18,2.41,1.405,2.611,2.888
2018-01-19,2.436,1.403,2.637,2.912
2018-01-22,2.461,1.39,2.665,2.928
2018-01-23,2.421,1.413,2.624,2.902
2018-01-24,2.441,1.41,2.654,2.938
2018-01-25,2.42,1.393,2.621,2.881
2018-01-26,2.47,1.388,2.662,2.912
2018-01-29,2.495,1.375,2.699,2.943
2018-01-30,2.507,1.425,2.726,2.98
2018-01-31,2.524,1.43,2.72,2.942
2018-02-01,2.559,1.453,2.773,3.005
2018-02-02,2.599,1.45,2.854,3.097
2018-02-05,2.521,1.458,2.794,3.067
2018-02-06,2.508,1.488,2.768,3.044
2018-02-07,2.565,1.515,2.844,3.117
2018-02-08,2.568,1.515,2.851,3.137
2018-02-09,2.516,1.525,2.829,3.136
2018-02-12,2.555,1.535,2.857,3.137
2018-02-13,2.549,1.57,2.84,3.128
2018-02-14,2.64,1.55,2.913,3.177
2018-02-15,2.635,1.56,2.891,3.142
2018-02-16,2.626,1.57,2.877,3.136
2018-02-20,2.648,1.573,2.893,3.155
2018-02-21,2.679,1.608,2.943,3.22
2018-02-22,2.652,1.605,2.917,3.206
2018-02-23,2.618,1.605,2.871,3.16
2018-02-26,2.607,1.608,2.859,3.155
2018-02-27,2.669,1.635,2.908,3.174
2018-02-28,2.65,1.618,2.868,3.127
2018-03-01,2.575,1.59,2.804,3.088
2018-03-02,2.623,1.605,2.857,3.131
2018-03-05,2.644,1.625,2.881,3.151
2018-03-06,2.645,1.643,2.877,3.136
2018-03-07,2.649,1.65,2.883,3.152
2018-03-08,2.633,1.635,2.866,3.133
2018-03-09,2.654,1.635,2.894,3.159
2018-03-12,2.635,1.643,2.87,3.129
2018-03-13,2.63,1.69,2.848,3.101
2018-03-14,2.606,1.718,2.817,3.058
2018-03-15,2.622,1.733,2.826,3.061
2018-03-16,2.645,1.738,2.848,3.08
2018-03-19,2.642,1.728,2.845,3.079
2018-03-20,2.681,1.758,2.879,3.11
2018-03-21,2.698,1.71,2.907,3.129
2018-03-22,2.632,1.683,2.832,3.069
2018-03-23,2.611,1.688,2.83,3.076
2018-03-26,2.635,1.705,2.843,3.071
2018-03-27,2.579,1.733,2.786,3.029
2018-03-28,2.589,1.695,2.775,3.014
2018-03-29,2.562,1.67,2.741,2.972
2018-04-02,2.549,1.683,2.732,2.97
2018-04-03,2.604,1.713,2.784,3.018
2018-04-04,2.606,1.668,2.788,3.028
2018-04-05,2.64,1.675,2.832,3.073
2018-04-06,2.589,1.68,2.775,3.018
2018-04-09,2.601,1.675,2.786,3.018
2018-04-10,2.625,1.695,2.797,3.017
2018-04-11,2.62,1.693,2.79,3.006
2018-04-12,2.671,1.705,2.834,3.04
2018-04-13,2.676,1.718,2.829,3.036
2018-04-16,2.683,1.713,2.832,3.03
2018-04-17,2.678,1.755,2.814,2.999
2018-04-18,2.731,1.77,2.867,3.046
2018-04-19,2.76,1.783,2.914,3.105
2018-04-20,2.793,1.765,2.951,3.142
2018-04-23,2.819,1.783,2.973,3.144
2018-04-24,2.811,1.823,2.983,3.168
2018-04-25,2.835,1.815,3.024,3.209
2018-04-26,2.819,1.785,2.99,3.175
2018-04-27,2.801,1.77,2.957,3.125
2018-04-30,2.789,1.763,2.936,3.097
2018-05-01,2.821,1.81,2.976,3.137
2018-05-02,2.802,1.785,2.964,3.135
2018-05-03,2.782,1.788,2.946,3.121
2018-05-04,2.78,1.793,2.944,3.115
2018-05-07,2.784,1.793,2.95,3.12
2018-05-08,2.808,1.835,2.969,3.125
2018-05-09,2.838,1.845,3.004,3.155
2018-05-10,2.833,1.845,2.971,3.121
2018-05-11,2.838,1.86,2.971,3.111
2018-05-14,2.852,1.855,2.995,3.129
2018-05-15,2.925,1.875,3.08,3.209
2018-05-16,2.934,1.865,3.095,3.216
2018-05-17,2.932,1.863,3.109,3.246
2018-05-18,2.892,1.855,3.067,3.21
2018-05-21,2.898,1.863,3.065,3.207
2018-05-22,2.899,1.893,3.065,3.209
2018-05-23,2.83,1.873,3.003,3.169
2018-05-24,2.816,1.86,2.981,3.131
2018-05-25,2.764,1.853,2.931,3.09
2018-05-29,2.576,1.84,2.768,2.968
2018-05-30,2.673,1.878,2.842,3.014
2018-05-31,2.664,1.87,2.822,2.986
2018-06-01,2.738,1.868,2.895,3.046
2018-06-04,2.785,1.865,2.937,3.084
2018-06-05,2.762,1.903,2.919,3.075
2018-06-06,2.813,1.9,2.975,3.13
2018-06-07,2.777,1.885,2.933,3.08
2018-06-08,2.775,1.88,2.937,3.082
2018-06-11,2.802,1.868,2.957,3.098
2018-06-12,2.808,1.888,2.957,3.092
2018-06-13,2.84,1.895,2.977,3.101
2018-06-14,2.816,1.883,2.946,3.067
2018-06-15,2.799,1.888,2.924,3.047
2018-06-18,2.799,1.883,2.926,3.055
2018-06-19,2.767,1.898,2.893,3.028
2018-06-20,2.796,1.888,2.928,3.063
2018-06-21,2.767,1.89,2.897,3.043
2018-06-22,2.774,1.87,2.9,3.045
2018-06-25,2.743,1.853,2.875,3.024
2018-06-26,2.748,1.893,2.88,3.028
2018-06-27,2.697,1.88,2.827,2.971
2018-06-28,2.726,1.88,2.847,2.978
2018-06-29,2.731,1.88,2.849,2.983
2018-07-02,2.753,1.895,2.866,2.99
2018-07-05,2.741,1.91,2.84,2.953
2018-07-06,2.723,1.905,2.831,2.941
2018-07-09,2.752,1.915,2.86,2.966
2018-07-10,2.772,1.935,2.873,2.971
2018-07-11,2.74,1.92,2.842,2.945
2018-07-12,2.755,1.928,2.853,2.95
2018-07-13,2.727,1.928,2.831,2.933
2018-07-16,2.754,1.938,2.858,2.967
2018-07-17,2.763,1.975,2.864,2.971
2018-07-18,2.768,1.96,2.875,2.989
2018-07-19,2.74,1.948,2.847,2.967
2018-07-20,2.768,1.933,2.895,3.031
2018-07-23,2.828,1.92,2.965,3.104
2018-07-24,2.818,1.96,2.949,3.076
2018-07-25,2.814,1.953,2.936,3.064
2018-07-26,2.858,1.945,2.975,3.1
2018-07-27,2.846,1.945,2.96,3.088
2018-07-30,2.85,1.945,2.975,3.106
2018-07-31,2.848,1.985,2.964,3.083
2018-08-01,2.875,1.978,3.003,3.127
2018-08-02,2.853,1.965,2.986,3.12
2018-08-03,2.816,1.96,2.953,3.093
2018-08-06,2.806,1.968,2.938,3.082
2018-08-07,2.841,2.008,2.973,3.118
2018-08-08,2.838,2.008,2.971,3.118
2018-08-09,2.813,2.005,2.935,3.082
2018-08-10,2.73,2.0,2.857,3.016
2018-08-13,2.747,1.995,2.877,3.046
2018-08-14,2.767,2.033,2.895,3.062
2018-08-15,2.724,2.02,2.852,3.024
2018-08-16,2.748,2.015,2.871,3.032
2018-08-17,2.752,1.995,2.873,3.029
2018-08-20,2.702,1.993,2.823,2.983
2018-08-21,2.726,2.035,2.844,3.001
2018-08-22,2.706,2.035,2.823,2.986
2018-08-23,2.714,2.033,2.821,2.973
2018-08-24,2.724,2.048,2.826,2.975
2018-08-27,2.745,2.06,2.848,2.997
2018-08-28,2.774,2.078,2.884,3.034
2018-08-29,2.78,2.08,2.884,3.021
2018-08-30,2.755,2.058,2.86,3.006
2018-08-31,2.735,2.055,2.853,3.01
2018-09-04,2.775,2.068,2.902,3.069
2018-09-05,2.77,2.09,2.902,3.074
2018-09-06,2.748,2.08,2.879,3.054
2018-09-07,2.823,2.088,2.942,3.103
2018-09-10,2.828,2.083,2.937,3.088
2018-09-11,2.869,2.108,2.977,3.124
2018-09-12,2.86,2.105,2.963,3.106
2018-09-13,2.866,2.093,2.963,3.101
2018-09-14,2.898,2.103,2.994,3.132
2018-09-17,2.902,2.108,3.001,3.138
2018-09-18,2.936,2.125,3.048,3.195
2018-09-19,2.96,2.12,3.083,3.237
2018-09-20,2.962,2.118,3.078,3.215
2018-09-21,2.954,2.123,3.068,3.205
2018-09-24,2.959,2.123,3.078,3.21
2018-09-25,2.983,2.168,3.102,3.233
2018-09-26,2.958,2.16,3.061,3.191
2018-09-27,2.96,2.14,3.056,3.183
2018-09-28,2.948,2.15,3.056,3.197
2018-10-01,2.96,2.155,3.08,3.232
2018-10-02,2.944,2.175,3.056,3.207
2018-10-03,3.024,2.17,3.161,3.319
2018-10-04,3.054,2.17,3.197,3.355
2018-10-05,3.071,2.165,3.225,3.395
2018-10-08,3.073,2.165,3.233,3.405
2018-10-09,3.057,2.185,3.208,3.37
2018-10-10,3.059,2.22,3.225,3.398
2018-10-11,2.989,2.215,3.133,3.307
2018-10-12,2.994,2.218,3.141,3.316
2018-10-15,3.018,2.23,3.163,3.341
2018-10-16,3.017,2.26,3.156,3.33
2018-10-17,3.041,2.26,3.179,3.346
2018-10-18,3.024,2.255,3.175,3.359
2018-10-19,3.052,2.26,3.198,3.384
2018-10-22,3.048,2.258,3.196,3.383
2018-10-23,3.009,2.29,3.166,3.364
2018-10-24,2.964,2.285,3.124,3.346
2018-10-25,2.98,2.28,3.136,3.346
2018-10-26,2.907,2.273,3.077,3.317
2018-10-29,2.919,2.26,3.087,3.329
2018-10-30,2.939,2.283,3.11,3.356
2018-10-31,2.987,2.278,3.159,3.402
2018-11-01,2.968,2.27,3.144,3.387
2018-11-02,3.038,2.273,3.214,3.453
2018-11-05,3.026,2.268,3.201,3.432
2018-11-06,3.05,2.31,3.214,3.426
2018-11-07,3.061,2.31,3.213,3.425
2018-11-08,3.09,2.303,3.234,3.427
2018-11-09,3.044,,3.189,3.392
2018-11-12,3.039,,3.186,3.387
2018-11-13,2.987,2.295,3.145,3.367
2018-11-14,2.952,2.325,3.12,3.354
2018-11-15,2.945,2.31,3.118,3.368
2018-11-16,2.894,2.3,3.074,3.327
2018-11-19,2.866,2.3,3.057,3.316
2018-11-20,2.87,2.335,3.048,3.305
2018-11-21,2.89,2.35,3.061,3.311
2018-11-26,2.9,2.343,3.072,3.32
2018-11-27,2.885,2.353,3.055,3.319
2018-11-28,2.856,2.335,3.044,3.329
2018-11-29,2.855,2.31,3.035,3.328
2018-11-30,2.845,2.308,3.013,3.311
2018-12-03,2.839,2.288,2.992,3.278
2018-12-04,2.799,2.365,2.924,3.178
2018-12-06,2.748,2.353,2.876,3.136
2018-12-07,2.696,2.34,2.85,3.143
2018-12-10,2.709,2.33,2.856,3.129
2018-12-11,2.745,2.37,2.879,3.129
2018-12-12,2.765,2.375,2.906,3.148
2018-12-13,2.756,2.363,2.911,3.163
2018-12-14,2.729,2.368,2.891,3.143
2018-12-17,2.693,2.34,2.857,3.114
2018-12-18,2.656,2.328,2.825,3.079
2018-12-19,2.627,2.338,2.778,3.015
2018-12-20,2.653,2.335,2.789,3.012
2018-12-21,2.642,2.33,2.792,3.028
2018-12-26,2.637,2.38,2.797,3.048
2018-12-27,2.59,2.348,2.743,3.03
2018-12-28,2.573,2.328,2.736,3.042
2018-12-31,2.51,2.3,2.686,3.02
2019-01-02,2.503,2.365,2.661,2.982
2019-01-03,2.368,2.355,2.554,2.9
2019-01-04,2.482,2.358,2.659,2.974
2019-01-07,2.519,2.353,2.682,2.978
2019-01-08,2.571,2.4,2.716,2.993
2019-01-09,2.559,2.39,2.728,3.024
2019-01-10,2.559,2.375,2.731,3.051
2019-01-11,2.525,2.37,2.701,3.037
2019-01-14,2.529,2.36,2.71,3.06
2019-01-15,2.527,2.383,2.711,3.071
2019-01-16,2.547,2.363,2.731,3.077
2019-01-17,2.571,2.355,2.749,3.077
2019-01-18,2.618,2.348,2.784,3.098
2019-01-22,2.567,2.345,2.73,3.054
2019-01-23,2.591,2.353,2.755,3.069
2019-01-24,2.547,2.305,2.712,3.033
2019-01-25,2.589,2.328,2.753,3.062
2019-01-28,2.581,2.333,2.744,3.061
2019-01-29,2.547,2.365,2.712,3.041
2019-01-30,2.503,2.365,2.695,3.053
2019-01-31,2.44,2.34,2.635,3.005
2019-02-01,2.508,2.34,2.691,3.032
2019-02-04,2.535,2.335,2.724,3.06
2019-02-05,2.513,2.365,2.702,3.035
2019-02-06,2.508,2.365,2.702,3.038
2019-02-07,2.458,2.355,2.652,2.993
2019-02-08,2.441,2.365,2.632,2.976
2019-02-11,2.475,2.375,2.661,2.999
2019-02-12,2.492,2.378,2.684,3.022
2019-02-13,2.527,2.373,2.708,3.034
2019-02-14,2.473,2.373,2.657,3.007
2019-02-15,2.495,2.37,2.666,2.997
2019-02-19,2.47,2.373,2.647,2.991
2019-02-20,2.475,2.383,2.654,3.0
2019-02-21,2.508,2.395,2.688,3.045
2019-02-22,2.468,2.393,2.655,3.02
2019-02-25,2.486,2.393,2.673,3.034
2019-02-26,2.443,2.4,2.636,3.006
2019-02-27,2.49,2.393,2.693,3.069
2019-02-28,2.509,2.383,2.711,3.083
2019-03-01,2.556,2.378,2.755,3.124
2019-03-04,2.531,2.375,2.722,3.09
2019-03-05,2.533,2.4,2.722,3.087
2019-03-06,2.497,2.405,2.692,3.071
2019-03-07,2.435,2.395,2.636,3.025
2019-03-08,2.425,2.393,2.625,3.009
2019-03-11,2.44,2.38,2.643,3.033
2019-03-12,2.414,2.395,2.605,2.988
2019-03-13,2.414,2.388,2.611,3.01
2019-03-14,2.43,2.388,2.63,3.045
2019-03-15,2.4,2.388,2.593,3.02
2019-03-18,2.414,2.385,2.602,3.011
2019-03-19,2.425,2.405,2.614,3.028
2019-03-20,2.335,2.408,2.535,2.975
2019-03-21,2.341,2.408,2.537,2.964
2019-03-22,2.255,2.398,2.455,2.889
2019-03-25,2.202,2.39,2.42,2.867
2019-03-26,2.193,2.405,2.414,2.867
2019-03-27,2.165,2.378,2.374,2.821
2019-03-28,2.203,2.37,2.389,2.811
2019-03-29,2.243,2.328,2.414,2.822
2019-04-01,2.312,2.323,2.497,2.89
2019-04-02,2.292,2.37,2.481,2.888
2019-04-03,2.32,2.373,2.517,2.929
2019-04-04,2.317,2.37,2.512,2.922
2019-04-05,2.312,2.37,2.501,2.909
2019-04-08,2.326,2.365,2.519,2.925
2019-04-09,2.304,2.365,2.499,2.911
2019-04-10,2.279,2.363,2.477,2.904
2019-04-11,2.316,2.365,2.504,2.938
2019-04-12,2.375,2.375,2.56,2.971
2019-04-15,2.37,2.36,2.553,2.963
2019-04-16,2.408,2.378,2.592,2.993
2019-04-17,2.401,2.38,2.592,2.991
2019-04-18,2.369,2.365,2.56,2.959
2019-04-22,2.388,2.375,2.59,2.994
2019-04-23,2.361,2.39,2.57,2.981
2019-04-24,2.315,2.375,2.522,2.941
2019-04-25,2.33,2.365,2.534,2.947
2019-04-26,2.295,2.36,2.505,2.927
2019-04-29,2.318,2.36,2.536,2.965
2019-04-30,2.282,2.368,2.509,2.94
2019-05-01,2.298,2.363,2.511,2.917
2019-05-02,2.352,2.373,2.552,2.943
2019-05-03,2.33,2.368,2.531,2.926
2019-05-06,2.293,2.363,2.5,2.907
2019-05-07,2.252,2.368,2.448,2.862
2019-05-08,2.285,2.37,2.482,2.889
2019-05-09,2.253,2.37,2.457,2.877
2019-05-10,2.25,,2.455,2.873
2019-05-13,2.186,2.35,2.405,2.838
2019-05-14,2.198,2.353,2.419,2.852
2019-05-15,2.153,2.35,2.379,2.823
2019-05-16,2.186,2.338,2.405,2.84
2019-05-17,2.178,2.33,2.393,2.824
2019-05-20,2.205,2.32,2.416,2.835
2019-05-21,2.228,2.33,2.426,2.842
2019-05-22,2.189,2.32,2.393,2.818
2019-05-23,2.088,2.303,2.296,2.732
2019-05-24,2.122,2.288,2.324,2.752
2019-05-28,2.074,2.298,2.268,2.707
2019-05-29,2.036,2.298,2.236,2.673
2019-05-30,2.031,2.31,2.227,2.654
2019-05-31,1.927,2.293,2.142,2.583
2019-06-03,1.847,2.28,2.081,2.548
2019-06-04,1.881,2.295,2.119,2.603
2019-06-05,1.863,2.285,2.123,2.633
2019-06-06,1.884,2.255,2.124,2.622
2019-06-07,1.851,2.215,2.084,2.571
2019-06-10,1.912,2.22,2.143,2.622
2019-06-11,1.909,2.213,2.14,2.617
2019-06-12,1.881,2.165,2.127,2.623
2019-06-13,1.83,2.14,2.091,2.601
2019-06-14,1.846,2.125,2.093,2.592
2019-06-17,1.847,2.138,2.086,2.577
2019-06-18,1.832,2.168,2.06,2.552
2019-06-19,1.768,2.125,2.029,2.54
2019-06-20,1.738,2.078,2.001,2.527
2019-06-21,1.807,2.055,2.068,2.592
2019-06-24,1.753,2.058,2.021,2.55
2019-06-25,1.733,2.083,1.994,2.526
2019-06-26,1.8,2.093,2.049,2.565
2019-06-27,1.763,2.085,2.005,2.524
2019-06-28,1.758,2.035,2.0,2.528
2019-07-01,1.796,2.065,2.034,2.559
2019-07-02,1.747,2.148,1.976,2.507
2019-07-05,1.842,2.163,2.048,2.549
2019-07-08,1.844,2.178,2.034,2.52
2019-07-09,1.867,2.195,2.054,2.531
2019-07-10,1.828,2.13,2.061,2.571
2019-07-11,1.877,2.098,2.12,2.641
2019-07-12,1.858,2.09,2.106,2.633
2019-07-15,1.849,2.085,2.092,2.612
2019-07-16,1.883,2.103,2.122,2.632
2019-07-17,1.83,2.073,2.061,2.573
2019-07-18,1.786,2.013,2.038,2.568
2019-07-19,1.805,2.013,2.048,2.578
2019-07-22,1.798,2.025,2.043,2.57
2019-07-23,1.825,2.033,2.074,2.608
2019-07-24,1.82,2.04,2.05,2.578
2019-07-25,1.854,2.06,2.074,2.603
2019-07-26,1.862,2.063,2.081,2.601
2019-07-29,1.834,2.05,2.055,2.583
2019-07-30,1.844,2.04,2.061,2.586
2019-07-31,1.844,2.03,2.021,2.527
2019-08-01,1.678,2.03,1.894,2.441
2019-08-02,1.668,2.0,1.855,2.391
2019-08-05,1.534,1.953,1.735,2.295
2019-08-06,1.546,1.995,1.739,2.269
2019-08-07,1.502,1.968,1.684,2.197
2019-08-08,1.537,1.97,1.716,2.232
2019-08-09,1.563,1.95,1.734,2.248
2019-08-12,1.483,1.928,1.639,2.13
2019-08-13,1.569,1.955,1.68,2.137
2019-08-14,1.488,1.908,1.581,2.025
2019-08-15,1.422,1.843,1.529,1.98
2019-08-16,1.412,1.823,1.539,2.0
2019-08-19,1.464,1.853,1.598,2.085
2019-08-20,1.433,1.9,1.561,2.044
2019-08-21,1.467,1.928,1.577,2.053
2019-08-22,1.493,1.938,1.61,2.102
2019-08-23,1.411,1.91,1.528,2.025
2019-08-26,1.43,1.933,1.545,2.04
2019-08-27,1.394,1.943,1.49,1.969
2019-08-28,1.374,1.94,1.466,1.938
2019-08-29,1.411,1.94,1.516,1.979
2019-08-30,1.391,1.933,1.506,1.97
2019-09-03,1.339,1.91,1.466,1.949
2019-09-04,1.315,1.905,1.459,1.956
2019-09-05,1.434,1.92,1.565,2.054
2019-09-06,1.418,1.91,1.55,2.02
2019-09-09,1.479,1.908,1.622,2.098
2019-09-10,1.565,1.913,1.702,2.182
2019-09-11,1.592,1.913,1.733,2.208
2019-09-12,1.652,1.895,1.791,2.264
2019-09-13,1.752,1.9,1.903,2.378
2019-09-16,1.701,1.945,1.841,2.308
2019-09-17,1.666,1.938,1.812,2.28
2019-09-18,1.661,1.88,1.786,2.236
2019-09-19,1.648,1.883,1.774,2.213
2019-09-20,1.634,1.85,1.755,2.199
2019-09-23,1.582,1.845,1.708,2.154
2019-09-24,1.511,1.88,1.635,2.095
2019-09-25,1.607,1.845,1.732,2.184
2019-09-26,1.573,1.77,1.685,2.128
2019-09-27,1.551,1.73,1.675,2.124
2019-09-30,1.551,1.77,1.675,2.121
2019-10-01,1.498,1.753,1.644,2.105
2019-10-02,1.43,1.735,1.596,2.086
2019-10-03,1.342,1.665,1.536,2.038
2019-10-04,1.331,1.655,1.515,2.015
2019-10-07,1.386,1.673,1.553,2.045
2019-10-08,1.358,1.655,1.537,2.041
2019-10-09,1.409,1.628,1.589,2.087
2019-10-10,1.477,1.633,1.658,2.152
2019-10-11,1.576,1.623,1.752,2.215
2019-10-14,1.559,1.618,1.733,2.197
2019-10-15,1.599,1.618,1.771,2.233
2019-10-16,1.569,1.615,1.748,2.233
2019-10-17,1.579,1.625,1.757,2.243
2019-10-18,1.558,1.625,1.747,2.246
2019-10-21,1.602,1.625,1.792,2.284
2019-10-22,1.592,1.615,1.768,2.251
2019-10-23,1.586,1.615,1.759,2.251
2019-10-24,1.587,1.623,1.766,2.259
2019-10-25,1.626,1.625,1.801,2.292
2019-10-28,1.67,1.605,1.853,2.348
2019-10-29,1.659,1.595,1.835,2.33
2019-10-30,1.637,,1.798,2.272
2019-10-31,1.523,1.498,1.691,2.176
2019-11-01,1.554,1.485,1.728,2.212
2019-11-04,1.603,1.503,1.786,2.273
2019-11-05,1.671,1.518,1.866,2.348
2019-11-06,1.628,1.515,1.814,2.297
2019-11-07,1.74,1.518,1.926,2.403
2019-11-08,1.734,1.51,1.933,2.417
2019-11-11,1.751,1.513,1.943,2.427
2019-11-12,1.718,1.533,1.909,2.384
2019-11-13,1.678,1.535,1.87,2.351
2019-11-14,1.623,1.528,1.815,2.297
2019-11-15,1.65,1.528,1.834,2.311
2019-11-18,1.625,1.523,1.808,2.293
2019-11-19,1.622,1.525,1.786,2.255
2019-11-20,1.584,1.52,1.738,2.203
2019-11-21,1.614,1.53,1.772,2.231
